url,url_hash,source,score,lastmod,changefreq,priority
https://docs.python.org/3/howto/mro.html,94d51ceddb29e17271dec40a3c1758d178d850c6ca3aa403a700f339504c0c2f,link_depth1,50,,,
https://docs.python.org/3/howto/perf_profiling.html,3abdf12f139ab4a99fd842a1379ef0befae261d9e02b4b0da0b8fd75f84d51b7,link_depth1,50,,,
https://docs.python.org/3/howto/regex.html,898364d942d572c5d8db79e058e981e35e864d01ceb4037d8bbaa280537647e5,link_depth1,50,,,
https://docs.python.org/3/howto/remote_debugging.html,b21ced276cce5a4b98bcc6cdaec4b7a293a47fe9fc5e9647701f267c33997adc,link_depth1,50,,,
https://docs.python.org/3/howto/sockets.html,481d49e36a32474dd55eed2fbefb132c363ce07a64f997e0256e3a51811957af,link_depth1,50,,,
https://docs.python.org/3/howto/sorting.html,37d128dfd5d3c148a12f7747e3d6476b66aa624b323e95489a9f08c19eb2246e,link_depth1,50,,,
https://docs.python.org/3/howto/timerfd.html,5183560b79d293cc88723a583ed2aa93e08d4ab11320c77fe13a4345a9beec3f,link_depth1,50,,,
https://docs.python.org/3/howto/unicode.html,58aa6729adcfcc0af4fad565110ba05284620be44f35260d4c47244153dba92b,link_depth1,50,,,
https://docs.python.org/3/howto/urllib2.html,db6e7832210efd4d086d12e4e3471778a4d835c8a60a3ed3a2dec9bc73cd0038,link_depth1,50,,,
https://docs.python.org/3/improve-page-nojs.html,a187eb560f4a2bc196a57fa20cd7e23f793e12f960f0aad23bf5f2887efb9302,link_depth1,50,,,
https://docs.python.org/3/index.html,b82d4bb33a27e3ded2018b91622545284f640d29b7e41079cfd3424be770cd14,link_depth1,50,,,
https://docs.python.org/3/library/__future__.html,c6fb190a7386f899236e10b7f2a884811651596d41bcbccf1108fe15fa5cbe13,link_depth1,50,,,
https://docs.python.org/3/library/__main__.html,b66a13c01ade2088384dabc726cca0db97349a75d41e964e913a1738f37796ae,link_depth1,50,,,
https://docs.python.org/3/library/_thread.html,ec42b098f63c69cb3a582241ba2b0108b65bbdb6b0f24c8d9125532b96da1f75,link_depth1,50,,,
https://docs.python.org/3/library/abc.html,9e0ca21e58373373e479d569cb59f86204bc90d8b47c7f99ceca9d83de93a535,link_depth1,50,,,
https://docs.python.org/3/library/aifc.html,972126c4906804386d8079ed5b9c441c37cc0ce5422a8f4f3430fa129014d597,link_depth1,50,,,
https://docs.python.org/3/library/allos.html,724be8262daaa642e96e9d7f1522622277cb38729c7941d9934446cc331d7052,link_depth1,50,,,
https://docs.python.org/3/library/annotationlib.html,8f94eaad2d810c4e592f67fbe02b729b63eb9f2530fdc38e9c3dcd8697fbc8a8,link_depth1,50,,,
https://docs.python.org/3/library/archiving.html,b4327d91c4a68dcd001bde06fd96d2b78e7c1dfce7fce1305b6cbfc12ca9284c,link_depth1,50,,,
https://docs.python.org/3/library/argparse.html,49b35a1823d1a50cc68cdb3d3d5a4bed1daeb2522d318fe49df0988627eef9eb,link_depth1,50,,,
https://docs.python.org/3/library/array.html,b1a8388833d7d4a27d0b67235c22b28739903d59862938a56803bcee0fa94c9d,link_depth1,50,,,
https://docs.python.org/3/library/ast.html,f37e53491e91ec1c95caf031eb2c8bb4f521d2425a2acab40141781bb2d793b5,link_depth1,50,,,
